,Unnamed: 0,song_popularity,song_duration_ms,acousticness,danceability,energy,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
232,232,58.0,351400.0,0.652,0.555,0.331,9.0,0.235,17.718,0.0,0.27,170.603,3.0,0.437
233,233,59.0,408440.0,0.445,0.301,0.335,0.0,0.751,8.564,1.0,0.0303,176.591,4.0,0.386
234,234,7.0,181960.0,0.701,0.7070000000000001,0.408,5.0,0.105,12.776,0.0,0.0366,126.399,4.0,0.843
235,235,52.0,159466.0,0.491,0.66,0.504,0.0,0.15,13.087,0.0,0.0496,88.953,4.0,0.914
236,236,58.0,622520.0,0.422,0.489,0.679,7.0,0.13,4.899,0.0,0.0326,95.813,4.0,0.658
237,237,7.0,257213.0,0.83,0.507,0.423,2.0,0.0973,14.187,0.0,0.0332,82.809,4.0,0.701
238,238,41.0,208866.0,0.259,0.613,0.489,11.0,0.0696,13.509,0.0,0.0503,145.278,4.0,0.898
239,239,50.0,325506.0,0.888,0.66,0.124,5.0,0.111,19.2,0.0,0.0496,129.919,4.0,0.362
240,240,63.0,263306.0,0.0102,0.5429999999999999,0.903,11.0,0.0862,6.658,0.0,0.039,162.241,4.0,0.962
241,241,68.0,301426.0,0.59,0.691,0.805,2.0,0.0975,6.81,0.0,0.0947,142.503,3.0,0.866
242,242,50.0,183546.0,0.565,0.5760000000000001,0.698,0.0,0.386,5.181,1.0,0.0321,98.855,4.0,0.708
243,243,60.0,205226.0,0.599,0.545,0.59,9.0,0.0916,7.257,0.0,0.0813,100.835,3.0,0.583
244,244,52.0,278040.0,0.8109999999999999,0.649,0.144,0.0,0.089,16.809,1.0,0.0522,119.193,4.0,0.264
245,245,42.0,193800.0,0.908,0.57,0.301,7.0,0.123,13.846,1.0,0.0518,118.337,4.0,0.431
246,246,50.0,195533.0,0.853,0.39,0.263,2.0,0.219,6.851,1.0,0.0394,80.332,1.0,0.446
247,247,40.0,128386.0,0.386,0.337,0.55,9.0,0.298,5.814,1.0,0.0502,183.117,4.0,0.851
248,248,57.0,182226.0,0.5479999999999999,0.514,0.83,2.0,0.321,8.666,1.0,0.0391,148.806,4.0,0.964
249,249,78.0,240800.0,0.00255,0.438,0.805,8.0,0.0842,6.237,1.0,0.0624,113.253,4.0,0.564
250,250,69.0,198706.0,0.328,0.397,0.785,2.0,0.0621,9.168,0.0,0.0545,96.333,4.0,0.646
251,251,48.0,222746.0,0.00038,0.735,0.82,2.0,0.0983,8.554,1.0,0.0494,135.586,4.0,0.859
252,252,63.0,133200.0,0.029,0.597,0.554,11.0,0.0766,14.144,0.0,0.0425,117.835,4.0,0.963
253,253,77.0,333893.0,0.0484,0.412,0.902,9.0,0.405,11.6,1.0,0.405,89.74,4.0,0.422
254,254,77.0,425653.0,0.0112,0.386,0.607,10.0,0.088,7.7,1.0,0.0261,147.207,4.0,0.532
255,255,71.0,303200.0,0.23,0.547,0.58,2.0,0.0569,13.415,0.0,0.0293,109.827,4.0,0.505
256,256,71.0,134253.0,0.493,0.573,0.939,8.0,0.0994,6.441,1.0,0.0808,137.382,4.0,0.963
257,257,70.0,149373.0,0.6609999999999999,0.55,0.854,3.0,0.112,5.968,1.0,0.036,159.231,4.0,0.965
258,258,71.0,178933.0,0.715,0.619,0.603,9.0,0.0721,9.481,1.0,0.0342,127.432,4.0,0.958
259,259,61.0,163466.0,0.00102,0.51,0.893,9.0,0.201,9.267,1.0,0.0342,142.657,4.0,0.934
260,260,75.0,153693.0,0.406,0.653,0.519,2.0,0.101,10.164,1.0,0.0497,98.883,4.0,0.822
261,261,81.0,140773.0,0.201,0.64,0.663,0.0,0.152,7.516,1.0,0.0374,132.77,4.0,0.663
262,262,67.0,212893.0,0.273,0.439,0.737,2.0,0.228,12.054,1.0,0.115,145.942,4.0,0.533
263,263,70.0,271280.0,0.000385,0.295,0.584,9.0,0.0996,6.696,0.0,0.0345,117.2,3.0,0.228
264,264,68.0,165381.0,0.102,0.623,0.709,1.0,0.0967,9.818,0.0,0.0636,122.394,4.0,0.948
265,265,61.0,193493.0,0.255,0.735,0.52,11.0,0.106,6.18,1.0,0.0371,118.441,4.0,0.688
266,266,56.0,208666.0,0.255,0.412,0.59,11.0,0.177,12.277,1.0,0.0701,85.824,4.0,0.653
267,267,59.0,238266.0,0.22,0.7040000000000001,0.528,5.0,0.14,13.382,1.0,0.0358,117.472,4.0,0.73
268,268,71.0,170813.0,0.0087599999999999,0.5329999999999999,0.905,2.0,0.0698,5.27,1.0,0.0754,108.9,4.0,0.486
269,269,73.0,162373.0,0.352,0.552,0.616,1.0,0.0501,9.785,0.0,0.0346,112.442,4.0,0.667
270,270,72.0,369600.0,0.7290000000000001,0.483,0.721,0.0,0.189,6.836,1.0,0.032,95.261,4.0,0.562
271,271,64.0,444053.0,0.469,0.451,0.364,9.0,0.197,13.126,1.0,0.0436,154.206,4.0,0.298
272,272,65.0,229360.0,0.135,0.452,0.818,2.0,0.052,8.124,1.0,0.0439,124.474,4.0,0.755
273,273,68.0,173946.0,0.27,0.491,0.801,4.0,0.0665,9.835,1.0,0.0361,160.109,4.0,0.971
274,274,71.0,429760.0,0.369,0.413,0.725,3.0,0.0905,5.787,0.0,0.0324,124.618,4.0,0.44
275,275,69.0,180943.0,0.0192,0.537,0.716,2.0,0.245,8.766,1.0,0.038,122.873,4.0,0.452
276,276,54.0,184880.0,0.165,0.436,0.375,6.0,0.294,13.856,1.0,0.0284,107.386,4.0,0.49
277,277,66.0,176333.0,0.767,0.816,0.514,10.0,0.0899,8.741,1.0,0.0339,136.837,4.0,0.912
278,278,58.0,201800.0,0.505,0.556,0.161,11.0,0.28,13.944,1.0,0.0297,126.534,4.0,0.588
279,279,52.0,150906.0,0.00206,0.252,0.507,2.0,0.325,13.337,1.0,0.0442,196.494,4.0,0.816
280,280,60.0,153760.0,0.202,0.5329999999999999,0.638,4.0,0.0729,7.13,1.0,0.0341,156.663,4.0,0.937
281,281,72.0,250000.0,0.475,0.684,0.481,2.0,0.118,12.59,1.0,0.0384,115.078,4.0,0.784
282,282,13.0,120173.0,0.7140000000000001,0.599,0.704,8.0,0.521,8.566,0.0,0.243,173.043,4.0,0.95
283,283,30.0,187213.0,0.13,0.6990000000000001,0.641,2.0,0.0601,7.564,1.0,0.0289,120.745,4.0,0.728
284,284,63.0,386373.0,0.044,0.271,0.553,2.0,0.0999,9.526,1.0,0.0472,86.762,3.0,0.433
285,285,37.0,226906.0,0.462,0.456,0.514,7.0,0.268,9.733,0.0,0.053,138.377,4.0,0.657
286,286,74.0,145746.0,0.386,0.49,0.715,7.0,0.311,5.549,1.0,0.0476,130.726,4.0,0.866
287,287,64.0,171600.0,0.451,0.364,0.607,2.0,0.251,9.791,1.0,0.125,79.987,4.0,0.598
288,288,38.0,142480.0,0.498,0.551,0.954,7.0,0.0884,2.844,1.0,0.0814,136.862,4.0,0.685
289,289,51.0,214880.0,0.792,0.36,0.757,3.0,0.147,6.832,1.0,0.0405,83.865,4.0,0.341
290,290,63.0,160306.0,0.0592,0.423,0.681,10.0,0.0889,9.756,1.0,0.0397,110.461,4.0,0.559
291,291,21.0,219466.0,0.047,0.6,0.897,3.0,0.0672,7.275,1.0,0.0477,137.375,4.0,0.676
292,292,62.0,198773.0,0.0751,0.507,0.847,1.0,0.372,5.987,0.0,0.0411,98.096,4.0,0.566
293,293,69.0,174840.0,0.408,0.504,0.578,4.0,0.321,9.302,1.0,0.031,132.411,4.0,0.654
294,294,53.0,290933.0,0.0252,0.528,0.514,2.0,0.0725,11.909,1.0,0.133,122.872,4.0,0.44
295,295,63.0,147893.0,0.229,0.494,0.666,9.0,0.0469,9.743,0.0,0.0351,140.832,4.0,0.699
296,296,66.0,125826.0,0.218,0.552,0.742,0.0,0.339,7.963,1.0,0.0454,138.591,4.0,0.751
297,297,67.0,204480.0,0.0103,0.505,0.836,5.0,0.295,7.384,0.0,0.101,159.669,4.0,0.764
298,298,70.0,219026.0,0.326,0.396,0.473,10.0,0.109,7.67,0.0,0.0345,133.449,4.0,0.385
299,299,55.0,185523.0,0.000242,0.346,0.75,11.0,0.271,6.619,1.0,0.103,165.036,4.0,0.667
300,300,74.0,125666.0,0.879,0.332,0.179,5.0,0.0886,11.83,1.0,0.0326,96.529,4.0,0.315
301,301,66.0,269106.0,0.465,0.195,0.483,4.0,0.0686,4.991,0.0,0.03,84.71,4.0,0.173
302,302,72.0,318813.0,0.0748,0.299,0.443,0.0,0.177,12.621,1.0,0.0346,139.539,4.0,0.434
303,303,68.0,271573.0,0.142,0.64,0.651,4.0,0.0341,14.981,0.0,0.0517,111.676,4.0,0.801
304,304,58.0,131360.0,0.0546,0.565,0.953,9.0,0.0637,6.504,1.0,0.0393,124.287,4.0,0.887
305,305,55.0,278626.0,0.225,0.63,0.519,9.0,0.0974,10.997,1.0,0.0528,143.942,4.0,0.502
306,306,71.0,162533.0,0.778,0.523,0.402,0.0,0.432,8.233,1.0,0.0305,70.863,4.0,0.675
307,307,71.0,141600.0,0.0543,0.6409999999999999,0.774,2.0,0.0473,5.916,1.0,0.0278,89.787,4.0,0.942
308,308,59.0,166466.0,0.758,0.35,0.293,2.0,0.104,9.502,1.0,0.0258,96.685,4.0,0.162
309,309,67.0,205293.0,0.0734,0.407,0.834,6.0,0.241,9.224,1.0,0.208,121.38,4.0,0.71
310,310,54.0,170760.0,0.8,0.5579999999999999,0.686,7.0,0.815,4.495,1.0,0.0289,132.075,4.0,0.886
311,311,57.0,138360.0,0.105,0.593,0.804,7.0,0.047,5.497,1.0,0.0319,148.959,4.0,0.962
312,312,70.0,192053.0,0.887,0.389,0.396,7.0,0.0828,7.999,1.0,0.0332,171.86,3.0,0.585
313,313,57.0,179386.0,0.381,0.562,0.768,7.0,0.168,6.613,1.0,0.0606,119.544,4.0,0.966
314,314,49.0,710826.0,0.285,0.351,0.228,0.0,0.123,17.271,1.0,0.0307,104.551,4.0,0.0329
315,315,67.0,140920.0,0.26,0.377,0.916,4.0,0.074,3.199,0.0,0.0481,75.533,4.0,0.912
316,316,64.0,254133.0,0.0746,0.403,0.709,9.0,0.132,9.366,1.0,0.0885,97.161,4.0,0.654
317,317,80.0,183306.0,0.182,0.491,0.583,7.0,0.407,10.964,1.0,0.0376,150.572,4.0,0.907
318,318,75.0,270773.0,0.447,0.634,0.63,1.0,0.17,8.277,0.0,0.031,118.628,4.0,0.489
319,319,63.0,190253.0,0.405,0.425,0.903,1.0,0.117,4.801,1.0,0.0732,108.748,4.0,0.769
320,320,47.0,163026.0,0.595,0.469,0.647,8.0,0.339,13.913,1.0,0.0315,147.878,4.0,0.942
321,321,70.0,150640.0,0.486,0.551,0.293,2.0,0.0864,12.503,1.0,0.0272,106.798,4.0,0.322
322,322,60.0,154120.0,0.0356,0.7040000000000001,0.773,9.0,0.082,9.621,1.0,0.0279,141.655,4.0,0.972
323,323,66.0,134386.0,0.36,0.39,0.625,9.0,0.0663,7.813,0.0,0.0537,144.338,4.0,0.514
324,324,61.0,149466.0,0.513,0.456,0.47,2.0,0.444,9.564,1.0,0.0294,120.336,4.0,0.639
325,325,67.0,164106.0,0.365,0.705,0.515,4.0,0.389,9.343,1.0,0.0337,112.035,4.0,0.803
326,326,38.0,252040.0,0.0176,0.585,0.676,5.0,0.129,11.267,1.0,0.0471,109.309,4.0,0.474
327,327,53.0,149733.0,0.387,0.338,0.668,2.0,0.111,8.641,1.0,0.0421,127.097,5.0,0.561
328,328,58.0,194733.0,0.0154,0.57,0.754,0.0,0.184,9.948,1.0,0.031,127.957,4.0,0.708
329,329,68.0,165426.0,0.914,0.38,0.0993,2.0,0.0605,20.567,1.0,0.0509,174.874,4.0,0.44
330,330,50.0,134133.0,0.184,0.341,0.416,11.0,0.0917,9.574,1.0,0.0265,102.886,3.0,0.499
331,331,14.0,176160.0,0.038,0.55,0.929,9.0,0.135,5.765,1.0,0.0815,129.011,4.0,0.643
332,332,52.0,156106.0,0.528,0.6459999999999999,0.813,9.0,0.178,6.733,1.0,0.0434,129.378,4.0,0.711
333,333,49.0,172746.0,0.395,0.601,0.596,9.0,0.451,8.029,1.0,0.0734,128.168,4.0,0.503
334,334,54.0,158250.0,0.721,0.421,0.664,11.0,0.0851,10.657,0.0,0.0665,201.583,4.0,0.574
335,335,52.0,235826.0,0.265,0.421,0.58,7.0,0.0973,7.011,1.0,0.0285,129.959,4.0,0.403
336,336,33.0,174573.0,0.211,0.438,0.754,2.0,0.124,7.035,1.0,0.0381,123.744,4.0,0.435
337,337,58.0,197274.0,0.664,0.318,0.303,11.0,0.113,15.572,0.0,0.0302,174.254,4.0,0.226
338,338,8.0,189848.0,0.000288,0.355,0.761,11.0,0.189,6.309,1.0,0.0978,165.209,4.0,0.685
339,339,43.0,482278.0,0.101,0.555,0.694,9.0,0.123,8.453,0.0,0.0426,127.423,4.0,0.602
340,340,49.0,178266.0,0.354,0.341,0.714,2.0,0.31,7.998,0.0,0.0404,147.604,4.0,0.412
341,341,30.0,177426.0,0.0586,0.68,0.507,7.0,0.0754,5.929,1.0,0.0336,123.47,4.0,0.854
342,342,55.0,160400.0,0.727,0.506,0.948,10.0,0.0904,5.626,1.0,0.105,130.195,4.0,0.934
343,343,40.0,181760.0,0.0565,0.329,0.806,1.0,0.355,11.925,1.0,0.0596,142.625,4.0,0.619
344,344,42.0,213706.0,0.441,0.65,0.798,9.0,0.137,8.126,0.0,0.0541,110.646,4.0,0.464
345,345,62.0,188560.0,0.0229,0.527,0.871,4.0,0.419,8.708,1.0,0.0354,120.722,4.0,0.107
346,346,16.0,279520.0,0.025,0.682,0.621,7.0,0.153,9.653,1.0,0.0451,125.91,4.0,0.861
347,347,56.0,214640.0,0.21,0.364,0.768,9.0,0.503,10.492,1.0,0.0757,130.602,4.0,0.37
348,348,42.0,166092.0,0.111,0.46,0.955,11.0,0.952,6.684,1.0,0.0487,160.073,4.0,0.726
349,349,69.0,334106.0,0.468,0.615,0.129,6.0,0.114,14.892,1.0,0.0286,91.769,4.0,0.249
350,350,73.0,256000.0,0.219,0.63,0.449,5.0,0.0622,13.243,1.0,0.0252,84.378,4.0,0.623
351,351,77.0,199493.0,0.883,0.414,0.161,7.0,0.117,22.32,0.0,0.0318,159.375,4.0,0.423
352,352,69.0,258834.0,0.782,0.619,0.22,0.0,0.124,13.843,1.0,0.0667,75.16,4.0,0.423
353,353,83.0,391376.0,0.00574,0.579,0.508,2.0,0.0575,9.484,1.0,0.027,147.125,4.0,0.609
354,354,79.0,296800.0,0.313,0.711,0.292,4.0,0.131,15.523,0.0,0.037,103.951,4.0,0.194
355,355,74.0,258411.0,0.157,0.659,0.678,0.0,0.0784,8.18,1.0,0.0313,106.186,4.0,0.647
356,356,76.0,206266.0,0.3670000000000001,0.475,0.322,7.0,0.11,10.687,1.0,0.0283,93.503,4.0,0.387
357,357,64.0,214080.0,0.579,0.601,0.574,2.0,0.216,8.166,1.0,0.03,147.964,4.0,0.8
358,358,53.0,268706.0,0.6809999999999999,0.695,0.282,9.0,0.0767,15.359,1.0,0.0295,91.681,4.0,0.445
359,359,71.0,233560.0,0.578,0.684,0.248,0.0,0.0643,10.505,1.0,0.0435,116.002,4.0,0.621
360,360,54.0,155453.0,0.841,0.575,0.188,9.0,0.228,18.758,1.0,0.0959,77.464,4.0,0.334
361,361,72.0,155880.0,0.589,0.62,0.446,1.0,0.0727,14.451,0.0,0.0347,88.591,4.0,0.868
362,362,70.0,187013.0,0.189,0.541,0.459,4.0,0.099,10.433,0.0,0.0297,171.165,4.0,0.803
363,363,13.0,216573.0,0.762,0.609,0.368,10.0,0.335,13.338,1.0,0.0294,90.373,4.0,0.618
364,364,80.0,281613.0,0.386,0.602,0.522,10.0,0.0941,9.031,1.0,0.0285,136.637,4.0,0.36
365,365,77.0,336453.0,0.551,0.446,0.239,0.0,0.0697,13.945,1.0,0.0316,189.507,4.0,0.298
366,366,65.0,286880.0,0.743,0.664,0.553,9.0,0.0838,7.723,1.0,0.0264,112.52,4.0,0.287
367,367,64.0,277160.0,0.715,0.28,0.344,0.0,0.133,12.577,1.0,0.0293,171.143,3.0,0.232
368,368,78.0,281226.0,0.0794,0.5379999999999999,0.704,1.0,0.0867,8.904,0.0,0.0332,120.963,4.0,0.583
369,369,77.0,252239.0,0.6859999999999999,0.654,0.506,11.0,0.155,17.18,0.0,0.0535,123.179,4.0,0.831
370,370,76.0,161533.0,0.5660000000000001,0.674,0.537,1.0,0.131,10.971,0.0,0.0363,110.578,4.0,0.809
371,371,78.0,243026.0,0.631,0.443,0.403,0.0,0.111,8.339,1.0,0.0322,143.462,4.0,0.41
372,372,34.0,350266.0,0.5589999999999999,0.605,0.574,2.0,0.0684,10.536,1.0,0.0377,129.449,4.0,0.543
373,373,71.0,164813.0,0.237,0.626,0.816,9.0,0.104,10.593,1.0,0.13,105.33,4.0,0.798
374,374,62.0,200146.0,0.763,0.784,0.459,0.0,0.0684,10.446,1.0,0.0304,106.957,4.0,0.931
375,375,69.0,271333.0,0.302,0.453,0.464,2.0,0.152,10.96,1.0,0.0431,93.19,4.0,0.658
376,376,60.0,229560.0,0.68,0.603,0.252,2.0,0.147,12.402,1.0,0.0337,122.631,4.0,0.179
377,377,64.0,123173.0,0.851,0.456,0.26,3.0,0.142,15.435,1.0,0.0548,82.321,4.0,0.491
378,378,59.0,170759.0,0.621,0.6609999999999999,0.518,6.0,0.0953,10.061,0.0,0.0319,127.266,4.0,0.776
379,379,55.0,212160.0,0.943,0.503,0.265,2.0,0.0867,15.913,1.0,0.0333,78.044,4.0,0.522
380,380,67.0,227705.0,0.856,0.502,0.4,7.0,0.333,13.697,0.0,0.0294,127.182,4.0,0.435
381,381,71.0,176533.0,0.877,0.713,0.258,9.0,0.0967,14.59,1.0,0.0384,98.805,4.0,0.56
382,382,66.0,228133.0,0.361,0.257,0.412,1.0,0.0702,11.788,1.0,0.0287,152.126,4.0,0.858
383,383,75.0,200160.0,0.354,0.483,0.503,0.0,0.116,9.396,1.0,0.0341,151.862,4.0,0.598
384,384,62.0,230226.0,0.905,0.464,0.328,4.0,0.135,9.005,1.0,0.0407,70.859,3.0,0.784
385,385,49.0,261546.0,0.405,0.872,0.316,0.0,0.0849,14.415,1.0,0.0436,119.528,4.0,0.57
386,386,63.0,341626.0,0.414,0.421,0.661,9.0,0.0962,13.126,1.0,0.0433,100.965,4.0,0.554
387,387,77.0,187866.0,0.907,0.547,0.257,0.0,0.0935,12.358,1.0,0.0252,75.752,4.0,0.169
388,388,65.0,229826.0,0.387,0.471,0.494,7.0,0.617,10.407,1.0,0.0312,79.255,4.0,0.373
389,389,46.0,129106.0,0.589,0.7120000000000001,0.167,1.0,0.157,22.047,0.0,0.891,96.637,4.0,0.376
390,390,58.0,260893.0,0.233,0.575,0.432,10.0,0.0743,13.642,0.0,0.0314,132.145,4.0,0.348
391,391,62.0,233240.0,0.597,0.573,0.429,2.0,0.0839,8.68,1.0,0.0294,139.097,4.0,0.361
392,392,71.0,235986.0,0.639,0.442,0.384,10.0,0.0539,14.635,1.0,0.0414,123.281,4.0,0.216
393,393,45.0,207866.0,0.918,0.667,0.266,9.0,0.136,16.339,0.0,0.0362,138.178,4.0,0.349
394,394,66.0,269066.0,0.366,0.481,0.392,1.0,0.124,11.381,1.0,0.0312,124.572,4.0,0.52
395,395,63.0,201334.0,0.119,0.8370000000000001,0.496,7.0,0.115,11.821,1.0,0.0402,125.017,4.0,0.964
396,396,65.0,237106.0,0.5760000000000001,0.8029999999999999,0.488,1.0,0.0763,9.303,1.0,0.0803,95.771,4.0,0.624
397,397,62.0,229066.0,0.953,0.624,0.158,9.0,0.112,13.059,1.0,0.0289,85.492,3.0,0.303
398,398,68.0,174826.0,0.357,0.755,0.876,0.0,0.22,8.867,1.0,0.0362,102.762,4.0,0.954
399,399,67.0,179760.0,0.8959999999999999,0.593,0.205,9.0,0.119,14.601,1.0,0.0479,140.279,4.0,0.377
400,400,50.0,272160.0,0.35,0.593,0.468,7.0,0.0919,11.165,1.0,0.0285,75.798,4.0,0.597
401,401,58.0,310773.0,0.948,0.474,0.0404,9.0,0.111,22.208,0.0,0.0387,119.415,3.0,0.18
402,402,59.0,226866.0,0.494,0.508,0.56,9.0,0.106,8.244,1.0,0.0304,122.514,4.0,0.386
403,403,63.0,211666.0,0.29,0.632,0.556,9.0,0.0779,10.138,1.0,0.0288,104.996,4.0,0.633
404,404,50.0,309760.0,0.614,0.7490000000000001,0.246,0.0,0.0967,12.847,1.0,0.0383,132.153,4.0,0.308
405,405,21.0,262600.0,0.378,0.6779999999999999,0.622,11.0,0.363,8.875,1.0,0.0301,102.229,1.0,0.471
406,406,48.0,213026.0,0.78,0.476,0.318,10.0,0.104,10.953,1.0,0.0304,126.495,4.0,0.311
407,407,53.0,203333.0,0.55,0.41,0.598,2.0,0.092,8.515,1.0,0.0405,76.445,4.0,0.262
408,408,72.0,229240.0,0.368,0.583,0.602,11.0,0.22,6.364,1.0,0.0274,74.008,4.0,0.388
409,409,44.0,250333.0,0.345,0.6,0.363,7.0,0.25,15.469,1.0,0.037,125.761,4.0,0.75
410,410,53.0,159640.0,0.83,0.387,0.194,1.0,0.131,10.829,1.0,0.031,121.7,4.0,0.0862
411,411,63.0,239399.0,0.7390000000000001,0.732,0.161,11.0,0.105,12.817,1.0,0.0306,95.21,4.0,0.5
412,412,59.0,354320.0,0.288,0.392,0.402,0.0,0.243,9.961,0.0,0.0536,143.883,4.0,0.228
413,413,80.0,482830.0,0.58,0.338,0.34,9.0,0.116,12.049,0.0,0.0339,82.433,4.0,0.197
414,414,83.0,391376.0,0.00574,0.579,0.508,2.0,0.0575,9.484,1.0,0.027,147.125,4.0,0.609
415,415,71.0,200480.0,0.123,0.6509999999999999,0.801,0.0,0.0825,7.34,1.0,0.0513,133.763,4.0,0.776
416,416,74.0,434720.0,0.25,0.5489999999999999,0.722,11.0,0.11,11.729,0.0,0.0283,103.885,4.0,0.716
417,417,74.0,168826.0,0.0551,0.657,0.932,1.0,0.047,5.819,1.0,0.0992,144.751,4.0,0.888
418,418,63.0,381626.0,0.299,0.653,0.631,9.0,0.0627,11.334,1.0,0.0461,156.32,4.0,0.516
419,419,65.0,217746.0,0.505,0.547,0.308,0.0,0.109,11.75,1.0,0.0377,114.719,4.0,0.41
420,420,66.0,147493.0,0.0424,0.598,0.797,7.0,0.0717,6.793,1.0,0.0332,123.566,4.0,0.622
421,421,69.0,271333.0,0.302,0.453,0.464,2.0,0.152,10.96,1.0,0.0431,93.19,4.0,0.658
422,422,68.0,341773.0,0.669,0.371,0.404,7.0,0.0805,6.452,1.0,0.0255,74.386,4.0,0.153
423,423,77.0,187866.0,0.907,0.547,0.257,0.0,0.0935,12.358,1.0,0.0252,75.752,4.0,0.169
424,424,78.0,243026.0,0.631,0.443,0.403,0.0,0.111,8.339,1.0,0.0322,143.462,4.0,0.41
425,425,79.0,266960.0,0.388,0.307,0.433,1.0,0.332,10.057,1.0,0.029,160.9,4.0,0.224
426,426,68.0,191946.0,0.026,0.608,0.746,0.0,0.043,8.851,1.0,0.354,134.03,4.0,0.745
427,427,83.0,208400.0,0.0591,0.573,0.913,6.0,0.156,4.793,0.0,0.132,115.715,4.0,0.422
428,428,62.0,267000.0,0.157,0.7290000000000001,0.818,2.0,0.195,9.992,1.0,0.0732,125.811,4.0,0.907
429,429,63.0,342173.0,0.0983,0.632,0.586,0.0,0.0535,11.333,1.0,0.0284,114.243,4.0,0.89
430,430,64.0,196466.0,0.6759999999999999,0.489,0.349,2.0,0.0866,14.295,0.0,0.0323,124.348,4.0,0.622
431,431,67.0,290280.0,0.0338,0.5820000000000001,0.81,1.0,0.202,7.024,0.0,0.0396,151.006,4.0,0.875
432,432,71.0,547106.0,0.0765,0.252,0.844,0.0,0.084,8.121,1.0,0.0572,118.158,4.0,0.351
433,433,69.0,221640.0,0.0607,0.6990000000000001,0.502,9.0,0.317,12.526,1.0,0.0278,105.266,4.0,0.676
434,434,67.0,241040.0,0.5820000000000001,0.474,0.917,9.0,0.201,4.19,1.0,0.0395,152.113,4.0,0.902
435,435,72.0,295386.0,0.396,0.4370000000000001,0.864,4.0,0.242,7.842,0.0,0.0904,81.394,4.0,0.749
436,436,70.0,134466.0,0.000269,0.385,0.783,9.0,0.108,2.533,1.0,0.233,176.701,4.0,0.902
437,437,66.0,191226.0,0.78,0.8059999999999999,0.462,2.0,0.15,12.778,1.0,0.0298,92.726,4.0,0.736
438,438,52.0,313466.0,0.0889,0.321,0.627,8.0,0.0699,9.509,0.0,0.0542,132.855,4.0,0.141
439,439,63.0,428133.0,0.291,0.456,0.696,5.0,0.0853,10.0,1.0,0.0653,142.156,4.0,0.508
440,440,72.0,214733.0,0.448,0.55,0.824,2.0,0.366,5.988,1.0,0.0334,114.512,4.0,0.777
441,441,67.0,226666.0,0.0726,0.322,0.265,2.0,0.366,13.398,1.0,0.0302,133.577,4.0,0.207
442,442,75.0,382296.0,0.15,0.472,0.366,11.0,0.0837,12.595,0.0,0.0286,127.167,4.0,0.171
443,443,71.0,269920.0,0.00501,0.27,0.944,4.0,0.116,4.199,1.0,0.0975,146.347,4.0,0.606
444,444,74.0,423840.0,0.584,0.394,0.918,1.0,0.309,3.743,1.0,0.0709,115.646,4.0,0.479
445,445,69.0,225626.0,0.0152,0.619,0.579,4.0,0.0858,9.307,1.0,0.0473,127.224,4.0,0.69
446,446,54.0,211973.0,0.0422,0.3229999999999999,0.978,5.0,0.201,3.841,1.0,0.118,134.222,4.0,0.168
447,447,74.0,515866.0,0.6,0.527,0.509,7.0,0.144,10.893,1.0,0.0628,138.317,4.0,0.497
448,448,64.0,396186.0,0.0667,0.48,0.47,7.0,0.067,11.919,0.0,0.044,122.569,4.0,0.701
449,449,47.0,511293.0,0.233,0.685,0.806,2.0,0.105,12.151,1.0,0.0497,134.889,4.0,0.31
450,450,67.0,355303.0,0.00349,0.336,0.792,9.0,0.0437,10.875,1.0,0.0848,155.588,4.0,0.425
451,451,74.0,266720.0,0.234,0.445,0.706,8.0,0.205,9.803,1.0,0.0461,80.823,4.0,0.768
452,452,71.0,220400.0,0.0114,0.653,0.73,5.0,0.0754,10.613,1.0,0.043,108.705,4.0,0.894
453,453,53.0,345680.0,0.7170000000000001,0.62,0.559,2.0,0.133,10.568,1.0,0.0369,129.401,4.0,0.527
454,454,75.0,264503.0,0.394,0.424,0.446,5.0,0.16,9.618,1.0,0.0525,165.158,4.0,0.794
455,455,71.0,122066.0,0.688,0.6920000000000001,0.488,11.0,0.4,7.282,0.0,0.104,81.4,4.0,0.51
456,456,74.0,254173.0,0.6829999999999999,0.575,0.318,0.0,0.0934,16.729,1.0,0.109,104.522,4.0,0.385
457,457,69.0,228666.0,0.215,0.6409999999999999,0.927,0.0,0.045,3.532,1.0,0.0351,128.606,4.0,0.966
458,458,65.0,307493.0,0.146,0.55,0.726,2.0,0.428,8.51,1.0,0.0516,92.697,4.0,0.37
459,459,76.0,308120.0,0.0029,0.333,0.927,9.0,0.297,8.55,0.0,0.0733,141.47,4.0,0.382
460,460,60.0,187013.0,0.212,0.542,0.444,4.0,0.102,11.567,0.0,0.0295,171.719,4.0,0.827
461,461,68.0,298093.0,0.006,0.531,0.948,9.0,0.694,5.438,1.0,0.0568,136.891,4.0,0.498
462,462,68.0,350400.0,0.0632,0.73,0.868,5.0,0.318,7.325,1.0,0.0288,148.217,4.0,0.923
463,463,80.0,281613.0,0.386,0.602,0.522,10.0,0.0941,9.031,1.0,0.0285,136.637,4.0,0.36
464,464,80.0,257800.0,0.0644,0.828,0.492,0.0,0.128,9.744,1.0,0.0276,120.151,4.0,0.789
465,465,67.0,179200.0,0.389,0.467,0.486,10.0,0.121,6.645,1.0,0.0274,95.205,3.0,0.184
